transaction_id,account_age,transaction_amount,transaction_type,location,is_fraud
TX3054,46.0,56.562017153173414,saque,fisico,1
TX3055,108.0,276.03269631602586,compra,fisico,0
TX3056,,172.64563826740735,transferência,fisico,0
TX3057,233.0,120.32059827226442,saque,online,1
TX3058,172.0,99.8843349832083,saque,fisico,1
TX3059,233.0,634.8073514367217,saque,online,0
TX3060,176.0,347.5149198501515,transferência,fisico,1
TX3061,203.0,64.16945835177957,compra,fisico,1
TX3062,230.0,272.57835279970345,compra,online,0
TX3063,204.0,29.225753778709105,compra,fisico,1
TX3064,187.0,459.6286399874022,compra,fisico,1
TX3065,,154.60090601695396,saque,online,1
TX3066,22.0,23.777616345235575,transferência,fisico,0
TX3067,108.0,415.8041364258051,saque,online,0
TX3068,123.0,85.00728199500665,saque,fisico,1
TX3069,33.0,159.41413636600038,compra,fisico,0
TX3070,128.0,245.31752627005764,compra,fisico,0
TX3071,178.0,21.159312594260665,transferência,online,0
TX3072,82.0,,saque,fisico,0
TX3073,183.0,9.067776152540503,transferência,online,0
TX3074,104.0,64.99746177157556,saque,fisico,0
TX3075,114.0,194.4510837464108,compra,fisico,0
TX3076,127.0,7.063375352874572,saque,fisico,0
TX3077,175.0,100.31749399652732,saque,fisico,1
TX3078,7.0,21.329397196778512,saque,fisico,0
TX3079,12.0,127.12547198847759,saque,fisico,1
TX3080,22.0,236.2061990627474,saque,fisico,0
TX3081,151.0,23.46795576329207,transferência,online,0
TX3082,92.0,322.1816581314012,saque,fisico,1
TX3083,70.0,640.539873147021,transferência,online,0
TX3084,18.0,291.5200993249533,saque,online,1
TX3085,,106.71426046159809,saque,online,1
TX3086,72.0,34.4317721483501,compra,fisico,0
TX3087,48.0,21.695169521109428,compra,fisico,0
TX3088,21.0,440.93046630469814,transferência,online,1
TX3089,50.0,12.977255474867183,transferência,fisico,0
TX3090,61.0,327.26504249059445,compra,online,0
TX3091,49.0,144.7733957314264,compra,online,1
TX3092,65.0,112.00871515979824,saque,fisico,0
TX3093,123.0,979.1532582264962,compra,online,0
TX3094,51.0,59.624612582162165,compra,online,0
TX3095,108.0,14.223351010583979,saque,online,0
TX3096,28.0,145.67402318659336,transferência,fisico,0
TX3097,152.0,567.1177686069738,compra,fisico,0
TX3098,124.0,509.63950467829034,transferência,online,0
TX3099,38.0,69.58492051069231,transferência,fisico,0
TX3100,235.0,9.985627910545347,transferência,fisico,0
TX3101,124.0,156.80109820313228,saque,fisico,1
TX3102,100.0,124.2517955291361,saque,fisico,0
TX3103,113.0,784.9963789237224,transferência,online,0
TX3104,230.0,107.42808515342546,saque,fisico,0
TX3105,74.0,21.784884274554067,saque,online,0
TX3106,,18.174706440897896,saque,fisico,0
TX3107,95.0,191.2268303483069,transferência,online,1
TX3108,51.0,57.04224876080774,compra,online,0
TX3109,29.0,14.337613756215886,saque,fisico,0
TX3110,216.0,30.58454697946552,saque,fisico,1
TX3111,62.0,176.0364397230618,transferência,online,0
TX3112,192.0,37.69159016047192,saque,fisico,1
TX3113,100.0,350.19995561887833,compra,online,0
TX3114,68.0,108.54461973846621,saque,online,1
TX3115,151.0,1416.706567894185,saque,fisico,0
TX3116,190.0,47.45506531775197,compra,fisico,1
TX3117,116.0,110.80651948752124,compra,fisico,0
TX3118,126.0,93.68016125295104,compra,online,0
TX3119,173.0,63.82242476685928,transferência,fisico,0
TX3120,14.0,675.6252582461332,compra,online,1
TX3121,237.0,384.2824040971485,transferência,fisico,1
TX3122,39.0,228.85716545194086,transferência,online,0
TX3123,65.0,501.91367171666326,saque,fisico,0
TX3124,188.0,205.77822873029206,transferência,online,1
TX3125,229.0,412.1173783803206,transferência,fisico,1
TX3126,3.0,2.4335646885611837,saque,online,0
TX3127,229.0,274.62772520730664,transferência,online,0
TX3128,79.0,146.73407998156708,transferência,fisico,1
TX3129,214.0,611.1211321664138,transferência,fisico,0
TX3130,210.0,298.98024329726076,saque,fisico,0
TX3131,182.0,189.2049557185671,saque,fisico,0
TX3132,117.0,,saque,online,0
TX3133,113.0,228.66132326948724,saque,online,1
TX3134,95.0,484.8691129344156,transferência,online,1
TX3135,186.0,21.24565516921782,saque,fisico,0
TX3136,167.0,,saque,fisico,0
TX3137,168.0,248.5381419889974,saque,fisico,0
TX3138,42.0,78.84229263685813,saque,fisico,1
TX3139,88.0,143.55667921676465,transferência,fisico,1
TX3140,8.0,,saque,fisico,1
TX3141,122.0,84.7323180034191,compra,online,1
TX3142,234.0,145.8665391317101,transferência,fisico,0
TX3143,106.0,47.361639182023794,compra,online,0
TX3144,109.0,1.2783829253999508,transferência,fisico,0
TX3145,29.0,215.95074815762464,transferência,fisico,1
TX3146,217.0,186.78746630593938,saque,online,0
TX3147,89.0,46.30956762132068,saque,online,0
TX3148,80.0,799.6875853131048,transferência,fisico,1
TX3149,154.0,216.49580190683565,transferência,online,0
TX3150,169.0,418.1452907063238,compra,online,1
TX3151,171.0,,compra,fisico,0
TX3152,75.0,80.79722760198696,compra,online,0
TX3153,212.0,415.63945547862204,compra,online,0
TX3154,70.0,164.33010741961823,transferência,fisico,0
TX3155,213.0,206.5879518470606,saque,fisico,1
TX3156,37.0,144.4472969694953,transferência,online,0
TX3157,,295.5978456085662,transferência,fisico,0
TX3158,176.0,292.530759862364,transferência,online,1
TX3159,226.0,613.944257296636,compra,fisico,1
TX3160,161.0,557.0167331734978,transferência,fisico,0
TX3161,197.0,71.13373829227682,saque,fisico,0
TX3162,10.0,9.55654338479449,saque,fisico,0
TX3163,69.0,92.22549387963028,compra,online,0
TX3164,113.0,457.1290681683995,saque,fisico,0
TX3165,179.0,,compra,fisico,1
TX3166,225.0,139.7987907177527,saque,fisico,0
TX3167,109.0,110.76538935905202,saque,online,1
TX3168,174.0,40.543776895336805,saque,online,0
TX3169,15.0,,compra,fisico,0
TX3170,99.0,343.09276001885394,saque,online,0
TX3171,91.0,373.4782513290963,transferência,fisico,0
TX3172,188.0,194.14561506936468,transferência,fisico,0
TX3173,52.0,163.95792262213655,saque,fisico,0
TX3174,160.0,41.32614187077049,transferência,online,1
TX3175,55.0,50.68215449661868,compra,fisico,0
TX3176,45.0,785.9871898880181,compra,fisico,0
TX3177,93.0,40.25373182646193,saque,online,0
TX3178,167.0,72.72489355342542,compra,online,1
TX3179,145.0,188.7298022272577,transferência,fisico,1
TX3180,212.0,187.85451758075504,transferência,online,0
TX3181,171.0,95.16483970159611,saque,online,1
TX3182,95.0,114.5490687752509,saque,fisico,0
TX3183,160.0,21.345074993142706,transferência,online,0
TX3184,142.0,165.6486641574883,transferência,fisico,0
TX3185,19.0,306.99539799145987,transferência,fisico,1
TX3186,67.0,95.49503658158038,transferência,online,0
TX3187,93.0,299.82542830298627,saque,fisico,0
TX3188,169.0,171.20080060540647,transferência,online,0
TX3189,231.0,82.55138697674678,saque,online,0
TX3190,185.0,320.0238993874295,transferência,online,0
TX3191,237.0,32.59984135229564,transferência,online,1
TX3192,168.0,446.6818530030415,transferência,online,0
TX3193,135.0,8.444692263244207,saque,online,1
TX3194,214.0,112.63487246149427,transferência,online,1
TX3195,120.0,76.06120064980908,transferência,fisico,0
TX3196,126.0,3.548265619336423,compra,fisico,1
TX3197,48.0,49.1913070158244,transferência,fisico,0
TX3198,85.0,220.45696439161188,compra,fisico,0
TX3199,14.0,771.8361484509012,compra,fisico,1
TX3200,168.0,,saque,online,0
TX3201,20.0,140.86650588952344,transferência,fisico,0
TX3202,76.0,378.02541760716804,compra,fisico,0
TX3203,7.0,293.55174525332075,compra,online,0
TX3204,39.0,88.87442235477162,compra,online,1
TX3205,68.0,181.5805152808927,transferência,fisico,0
TX3206,173.0,183.58034189441423,compra,online,1
TX3207,62.0,97.55642188957559,transferência,fisico,0
TX3208,216.0,303.51000686136354,compra,online,0
TX3209,56.0,93.52888723679051,compra,fisico,0
TX3210,155.0,693.7161705496073,saque,fisico,1
TX3211,185.0,251.81719500154753,transferência,fisico,0
TX3212,122.0,297.51120783767686,saque,fisico,1
TX3213,99.0,181.22767144165246,compra,online,1
TX3214,116.0,0.20595343219829568,compra,online,0
TX3215,123.0,135.39675654833613,compra,fisico,0
TX3216,91.0,245.23997921642956,saque,online,0
TX3217,226.0,11.947914496902673,transferência,fisico,0
TX3218,161.0,79.47680164512838,compra,online,1
TX3219,225.0,373.4097323766117,saque,online,0
TX3220,87.0,13.838843002617834,compra,online,0
TX3221,36.0,57.1951004345576,transferência,online,0
TX3222,140.0,6.244890007798013,compra,fisico,0
TX3223,69.0,124.27001810508949,saque,online,1
TX3224,158.0,50.986687473343686,saque,online,0
TX3225,232.0,157.41521876043595,saque,fisico,1
TX3226,,239.037200753862,transferência,online,0
TX3227,81.0,432.59850494064284,compra,online,1
TX3228,163.0,39.94099586705941,transferência,online,0
TX3229,106.0,68.03228889361505,transferência,fisico,0
TX3230,125.0,417.41011868405576,compra,fisico,0
TX3231,211.0,233.672580216469,transferência,fisico,0
TX3232,171.0,24.735597140174054,transferência,online,0
TX3233,215.0,300.1125206702992,compra,online,1
TX3234,177.0,,saque,online,0
TX3235,157.0,304.35206496614256,saque,fisico,0
TX3236,154.0,147.96802510296854,saque,online,0
TX3237,208.0,307.60310160826424,saque,online,0
TX3238,216.0,124.39178207219538,compra,online,0
TX3239,235.0,186.0418265457659,transferência,fisico,1
TX3240,141.0,80.86232260085721,compra,fisico,0
TX3241,89.0,103.91510086001392,transferência,fisico,0
TX3242,170.0,233.9397695207593,transferência,online,1
TX3243,70.0,658.4546111892888,transferência,online,1
TX3244,39.0,77.41216431653652,saque,fisico,0
TX3245,108.0,1.7348330123122078,compra,fisico,0
TX3246,188.0,255.97585870832447,saque,online,1
TX3247,31.0,199.18064446400302,compra,fisico,0
TX3248,148.0,195.89463425275494,compra,fisico,0
TX3249,99.0,163.70228631504264,transferência,fisico,0
TX3250,,152.69089523911867,saque,fisico,0
TX3251,131.0,75.30298955220913,transferência,online,0
TX3252,208.0,332.0261385178209,saque,online,0
TX3253,40.0,575.5444364022234,compra,fisico,0
TX3254,11.0,229.64421309945448,transferência,fisico,0
TX3255,121.0,182.7884063105309,compra,online,0
TX3256,129.0,220.3282584658579,transferência,online,0
TX3257,197.0,13.349667294467965,transferência,online,0
TX3258,124.0,184.70982210720766,saque,online,0
TX3259,120.0,769.7015255965939,transferência,fisico,0
TX3260,13.0,276.2256466601908,compra,fisico,0
TX3261,213.0,27.33077010686411,compra,fisico,1
TX3262,146.0,88.11263932290001,saque,fisico,0
TX3263,84.0,48.758280673841185,compra,online,0
TX3264,,12.929745013596902,saque,online,0
TX3265,113.0,57.6596080002969,transferência,online,0
TX3266,110.0,39.59579859791708,saque,fisico,1
TX3267,24.0,93.29547593502015,transferência,fisico,0
TX3268,141.0,97.57639623558087,compra,online,1
TX3269,103.0,35.01521994098327,compra,online,0
TX3270,144.0,198.493381559098,compra,fisico,0
TX3271,231.0,136.65248645962612,compra,online,0
TX3272,70.0,192.15205058287395,saque,fisico,0
TX3273,134.0,191.05577167933097,compra,fisico,0
TX3274,25.0,89.64307755367393,saque,online,0
TX3275,171.0,4.260267375284479,compra,online,1
TX3276,186.0,105.45427950252292,compra,online,0
TX3277,153.0,38.01013813401585,saque,online,0
TX3278,202.0,120.42428919596941,compra,online,1
TX3279,118.0,30.52292786736449,transferência,fisico,0
TX3280,204.0,1.6169865390085199,compra,online,1
TX3281,129.0,174.5806149045369,saque,online,1
TX3282,36.0,324.95143314699857,saque,online,0
TX3283,236.0,11.393480098646352,saque,fisico,0
TX3284,173.0,181.9139444820444,transferência,fisico,1
TX3285,180.0,54.24468668846805,compra,online,0
TX3286,170.0,261.62370769735213,saque,online,1
TX3287,149.0,123.44721449973129,compra,online,0
TX3288,11.0,270.17838413787587,saque,fisico,0
TX3289,182.0,526.3089445371711,saque,fisico,1
TX3290,169.0,196.0279147200906,compra,fisico,1
TX3291,94.0,151.653047789838,transferência,fisico,0
TX3292,177.0,254.69509791826388,transferência,fisico,0
TX3293,168.0,323.47045578942306,compra,online,0
TX3294,20.0,121.5454461438705,transferência,online,0
TX3295,86.0,160.00059565759847,transferência,fisico,1
TX3296,39.0,586.7035103813386,saque,online,0
TX3297,211.0,215.71019653913424,saque,fisico,1
TX3298,48.0,199.04072299875304,saque,fisico,1
TX3299,145.0,50.62808105324833,saque,online,0
TX3300,26.0,6.3139140105856235,transferência,fisico,1
TX3301,173.0,254.83565527215677,compra,fisico,0
TX3302,182.0,78.65857570182256,compra,online,0
TX3303,18.0,462.29455022225113,saque,fisico,1
TX3304,98.0,16.388026010640008,saque,online,0
TX3305,233.0,50.38142536699759,compra,fisico,1
TX3306,118.0,181.7171627672424,saque,online,0
TX3307,134.0,297.06618469692717,saque,fisico,1
TX3308,86.0,47.41105636171517,transferência,online,0
TX3309,47.0,273.73086641608467,compra,online,0
TX3310,61.0,46.13151440086355,transferência,fisico,0
TX3311,202.0,73.69128750877547,transferência,fisico,0
TX3312,2.0,467.15365220942215,saque,online,1
TX3313,182.0,154.15827313548013,compra,fisico,1
TX3314,143.0,45.86326246045814,saque,fisico,0
TX3315,84.0,67.57247883349663,transferência,fisico,0
TX3316,131.0,218.90010594868937,transferência,online,1
TX3317,103.0,414.3919250652643,transferência,online,0
TX3318,7.0,394.28415321622805,transferência,fisico,0
TX3319,99.0,376.6023753257003,saque,fisico,0
TX3320,12.0,369.4697513956507,compra,online,0
TX3321,156.0,234.64425597801818,saque,fisico,0
TX3322,,92.847945131304,compra,online,0
TX3323,79.0,114.00627376901346,transferência,online,1
TX3324,82.0,40.142304470505685,compra,fisico,0
TX3325,231.0,305.6339856421403,transferência,online,1
TX3326,118.0,28.412661432232444,saque,online,0
TX3327,19.0,93.89045043766775,compra,fisico,1
TX3328,112.0,42.20707448061894,saque,fisico,1
TX3329,178.0,383.7514800558992,compra,fisico,0
TX3330,234.0,72.72382159453527,transferência,online,1
TX3331,6.0,183.6733203221144,compra,fisico,0
TX3332,97.0,168.42855155015206,transferência,online,1
TX3333,200.0,150.0257027667337,transferência,fisico,0
TX3334,116.0,6.90887741879053,compra,online,1
TX3335,212.0,79.07669770760887,compra,fisico,0
TX3336,90.0,84.3271567104237,transferência,fisico,0
TX3337,98.0,139.3380491872966,saque,fisico,1
TX3338,,346.18262974954615,compra,fisico,0
TX3339,198.0,1280.7475368264124,transferência,online,1
TX3340,5.0,19.313645815349172,compra,online,1
TX3341,19.0,114.42518620783628,transferência,fisico,1
TX3342,86.0,130.66186083795452,compra,online,1
TX3343,220.0,49.836438652689324,saque,fisico,0
TX3344,24.0,9.748263200972149,transferência,online,1
TX3345,142.0,476.93957354789245,compra,online,0
TX3346,156.0,61.29274680216459,saque,online,1
TX3347,91.0,81.941091149004,transferência,online,0
TX3348,,81.75313434967464,saque,fisico,0
TX3349,148.0,34.71603455079123,transferência,online,0
TX3350,53.0,365.93376589185544,compra,online,0
TX3351,173.0,181.4524202559284,transferência,online,0
TX3352,154.0,,compra,online,1
TX3353,231.0,165.07279610236665,compra,fisico,0
TX3354,70.0,86.08481301006783,compra,online,0
TX3355,79.0,81.45195037176507,transferência,fisico,0
TX3356,86.0,353.993226009365,transferência,online,0
TX3357,213.0,125.35816402755621,saque,online,1
TX3358,36.0,13.460718453478867,transferência,online,0
TX3359,183.0,65.74977042193233,transferência,fisico,1
TX3360,44.0,395.80251239004997,compra,fisico,1
TX3361,16.0,68.4436494833052,compra,online,1
TX3362,7.0,3.9014651672404375,saque,fisico,1
TX3363,163.0,49.95569234791793,saque,online,1
TX3364,71.0,454.27848996597106,transferência,online,0
TX3365,167.0,572.0068891993221,saque,fisico,0
TX3366,9.0,16.910331848939048,transferência,online,0
TX3367,211.0,38.9578712714276,saque,fisico,1
TX3368,43.0,42.929121899856185,saque,online,1
TX3369,20.0,244.0489027616282,saque,fisico,0
TX3370,65.0,164.31209486365378,saque,online,0
TX3371,40.0,118.72470275763598,transferência,online,1
TX3372,125.0,137.85719862259322,saque,online,0
TX3373,199.0,18.39320585638023,transferência,online,0
TX3374,49.0,640.0175602027847,compra,online,0
TX3375,139.0,91.91329244652897,compra,fisico,0
TX3376,122.0,550.4358910498966,transferência,online,0
TX3377,58.0,585.9835552248777,saque,online,0
TX3378,97.0,134.45572397441188,compra,online,0
TX3379,218.0,530.4805450959202,transferência,online,1
TX3380,97.0,56.231415757322075,compra,online,1
TX3381,202.0,80.76855995278657,transferência,fisico,0
TX3382,43.0,25.732320090062338,saque,fisico,1
TX3383,215.0,221.6340712531931,saque,fisico,0
TX3384,9.0,392.8446386693536,compra,online,1
TX3385,11.0,2.487168866963075,compra,fisico,1
TX3386,72.0,535.21585811,transferência,fisico,1
TX3387,62.0,465.79259779084214,compra,fisico,0
TX3388,93.0,181.93582176405323,transferência,online,0
TX3389,41.0,51.03149173660879,transferência,online,1
TX3390,164.0,73.66825693139394,compra,online,1
TX3391,92.0,8.373952351832346,compra,online,0
TX3392,,161.42283577097058,compra,fisico,1
TX3393,54.0,150.21776064592856,transferência,online,0
TX3394,238.0,307.462081022844,transferência,fisico,1
TX3395,10.0,103.14625431369035,saque,online,0
TX3396,222.0,138.1469270906463,compra,online,0
TX3397,183.0,178.7649475804887,compra,online,0
TX3398,133.0,185.6229923670087,compra,fisico,0
TX3399,74.0,260.3003428215423,compra,fisico,1
TX3400,46.0,318.70887236046303,compra,online,1
TX3401,199.0,117.31536143465962,compra,fisico,0
TX3402,162.0,185.103834284293,saque,fisico,1
TX3403,109.0,52.09133792223124,compra,fisico,1
TX3404,101.0,28.156227726595517,transferência,online,1
TX3405,201.0,189.29578760673724,compra,online,0
TX3406,117.0,,compra,online,0
TX3407,73.0,19.374368177335448,saque,fisico,0
TX3408,10.0,,transferência,fisico,0
TX3409,239.0,292.8671191225324,transferência,fisico,0
TX3410,148.0,435.4044759831555,compra,fisico,1
TX3411,,628.5317974838232,saque,fisico,0
TX3412,91.0,167.13280481261685,saque,fisico,0
TX3413,141.0,33.37768868845605,compra,fisico,0
TX3414,40.0,148.80311458499443,compra,fisico,0
TX3415,,78.24953368533458,transferência,online,0
TX3416,165.0,49.023562207150796,transferência,online,1
TX3417,178.0,0.6516793301741003,transferência,online,0
TX3418,83.0,21.57820413341706,transferência,fisico,1
TX3419,,567.593513564477,compra,fisico,1
TX3420,75.0,15.11356555177856,saque,online,0
TX3421,70.0,217.18630930965452,compra,fisico,1
TX3422,,357.62728570743735,saque,fisico,0
TX3423,121.0,20.568155579690668,saque,fisico,0
TX3424,154.0,52.71172566363963,compra,fisico,0
TX3425,54.0,552.210513384298,compra,online,0
TX3426,228.0,85.7002721948674,saque,fisico,0
TX3427,94.0,210.0032969037641,compra,fisico,1
TX3428,84.0,299.559280935907,saque,online,0
TX3429,82.0,,saque,online,0
TX3430,,117.78689676888739,transferência,fisico,1
TX3431,,17.982264722328452,saque,fisico,0
TX3432,6.0,317.22057661243184,transferência,fisico,0
TX3433,52.0,312.3186361764938,saque,online,0
TX3434,66.0,173.97787502982928,saque,fisico,0
TX3435,109.0,605.3599972123263,compra,fisico,1
TX3436,33.0,395.3920344008633,transferência,online,1
TX3437,82.0,,compra,fisico,1
TX3438,22.0,209.16789294892908,compra,online,1
TX3439,218.0,85.3963034229,transferência,fisico,0
TX3440,12.0,1083.2106945758333,compra,online,0
TX3441,120.0,62.58095515929097,saque,online,0
TX3442,146.0,131.25730146222259,transferência,fisico,1
TX3443,190.0,61.91072517685996,transferência,fisico,0
TX3444,21.0,1.3068192575761892,transferência,fisico,0
TX3445,211.0,73.65289736811675,compra,fisico,1
TX3446,155.0,233.77826704051486,transferência,fisico,0
TX3447,19.0,843.9214152049501,compra,fisico,1
TX3448,21.0,93.10465485198752,saque,online,0
TX3449,86.0,50.816715156050805,compra,online,0
TX3450,95.0,81.79166664732071,compra,online,0
TX3451,103.0,122.55173611559351,compra,online,1
TX3452,45.0,31.763905579374196,transferência,online,0
TX3453,19.0,380.0328920248772,transferência,online,0
TX3454,14.0,190.16874699276934,compra,online,1
TX3455,35.0,35.94404430424961,transferência,online,0
TX3456,94.0,199.1566935205754,saque,fisico,1
TX3457,197.0,7.075485215238303,saque,online,1
TX3458,178.0,448.63883196286326,transferência,fisico,1
TX3459,181.0,35.99098146879768,transferência,online,0
TX3460,213.0,93.77266820664326,compra,fisico,1
TX3461,142.0,277.2312220486614,transferência,fisico,0
TX3462,100.0,185.7372926105323,transferência,online,0
TX3463,1.0,255.7082123152706,compra,online,0
TX3464,37.0,,saque,online,1
TX3465,118.0,5.405171876797475,saque,online,0
TX3466,93.0,71.82674937841131,compra,online,1
TX3467,193.0,239.41257490623653,saque,online,0
TX3468,97.0,156.94387174200193,compra,online,0
TX3469,181.0,466.37667909764906,saque,fisico,0
TX3470,156.0,273.2558904880229,compra,online,0
TX3471,121.0,309.3529138400059,compra,fisico,0
TX3472,30.0,152.23168657683888,saque,fisico,1
TX3473,155.0,,saque,fisico,1
TX3474,,67.68818305473651,compra,fisico,1
TX3475,147.0,488.85956469241637,saque,fisico,0
TX3476,17.0,145.33768403202072,transferência,online,0
TX3477,221.0,392.24218769526846,compra,online,0
TX3478,165.0,169.95379948030316,saque,fisico,0
TX3479,79.0,181.94069514783692,saque,online,1
TX3480,55.0,59.383126262122545,saque,fisico,1
TX3481,89.0,327.1695466883626,saque,fisico,1
TX3482,68.0,220.5257332671428,transferência,fisico,0
TX3483,130.0,275.67786868969165,compra,online,0
TX3484,228.0,71.12075815879854,compra,online,0
TX3485,149.0,324.16031426764727,saque,fisico,0
TX3486,180.0,69.10224337992386,saque,fisico,0
TX3487,105.0,136.90492473628822,transferência,fisico,0
TX3488,,122.18112052682582,compra,online,1
TX3489,100.0,243.1386164345477,transferência,online,1
TX3490,116.0,487.6443414911658,compra,fisico,0
TX3491,50.0,232.06306878447802,compra,online,0
TX3492,76.0,188.111266899076,transferência,online,0
TX3493,43.0,398.9465662240494,saque,online,0
TX3494,217.0,131.62845676826714,compra,online,0
TX3495,119.0,218.48810287588262,compra,fisico,0
TX3496,133.0,188.940746391428,transferência,online,0
TX3497,150.0,39.57355083922335,saque,fisico,0
TX3498,175.0,250.3271181326197,saque,fisico,0
TX3499,34.0,218.47910106446474,saque,online,0
TX3500,82.0,126.5479244934737,transferência,fisico,0
TX3501,62.0,66.9477521303995,transferência,fisico,0
TX3502,178.0,286.1069848811941,saque,fisico,1
TX3503,232.0,156.1947432500964,transferência,online,0
TX3504,171.0,582.9801287610893,compra,online,1
TX3505,187.0,320.867244632062,compra,online,1
TX3506,218.0,13.243576587801002,transferência,online,0
TX3507,236.0,341.1244537750814,transferência,fisico,0
TX3508,78.0,197.8632363803217,compra,fisico,0
TX3509,44.0,448.1801590128951,saque,online,0
TX3510,124.0,87.87162936904667,transferência,online,0
TX3511,199.0,307.15582649932037,compra,online,0
TX3512,126.0,47.4918200304559,compra,online,0
TX3513,204.0,22.80758780773454,compra,fisico,0
TX3514,100.0,640.1534636978679,compra,online,1
TX3515,131.0,,saque,online,0
TX3516,239.0,237.89711633076385,saque,fisico,1
TX3517,72.0,100.73558442661907,compra,fisico,1
TX3518,72.0,319.3578696038833,transferência,online,0
TX3519,,80.8374226011084,saque,online,1
TX3520,185.0,,transferência,online,0
TX3521,75.0,122.59674353820583,compra,online,0
TX3522,89.0,302.79001127512953,transferência,fisico,0
TX3523,70.0,160.3121113299726,compra,online,0
TX3524,21.0,176.79226058190977,saque,fisico,0
TX3525,132.0,,transferência,online,0
TX3526,33.0,600.6713383067216,saque,fisico,0
TX3527,13.0,344.38084433873144,compra,online,0
TX3528,69.0,587.7033956015072,compra,online,0
TX3529,122.0,237.80866185847853,saque,online,0
TX3530,145.0,209.65605684844962,compra,online,0
TX3531,191.0,176.39112169515653,compra,fisico,0
TX3532,161.0,103.83619164538428,transferência,fisico,0
TX3533,132.0,123.64277987068498,transferência,online,1
TX3534,185.0,386.5862297617637,transferência,fisico,0
TX3535,149.0,225.59042418389717,compra,fisico,0
TX3536,182.0,503.1450263497212,compra,fisico,0
TX3537,149.0,88.78052956189956,transferência,fisico,0
TX3538,,10.473486500329027,compra,fisico,0
TX3539,22.0,450.80991478589254,compra,fisico,1
TX3540,67.0,,saque,fisico,1
TX3541,199.0,258.64172016027743,saque,online,1
TX3542,238.0,,compra,fisico,1
TX3543,103.0,23.92952200770205,transferência,fisico,1
TX3544,,397.3451378735547,saque,fisico,0
TX3545,21.0,206.63313113364498,saque,fisico,1
TX3546,,826.4147714254411,saque,online,1
TX3547,236.0,429.41029377771434,compra,fisico,1
TX3548,87.0,228.2582862830809,saque,online,0
TX3549,74.0,19.752865514346517,saque,fisico,1
TX3550,222.0,44.86098891270097,saque,online,1
TX3551,217.0,174.59708592741117,transferência,online,1
TX3552,,186.52876850611145,transferência,fisico,1
TX3553,78.0,203.38819912249403,transferência,fisico,1
TX3554,229.0,267.5837363099086,transferência,online,0
TX3555,180.0,418.04792915886856,compra,online,0
TX3556,121.0,96.56695567545276,compra,fisico,1
TX3557,121.0,202.9059785049575,compra,online,0
TX3558,166.0,231.01849763996444,transferência,fisico,1
TX3559,6.0,33.762405036673364,transferência,online,0
TX3560,99.0,123.41505041650653,transferência,online,0
TX3561,165.0,53.31952873446445,transferência,online,1
TX3562,,360.90630527148176,transferência,fisico,0
TX3563,209.0,119.95627841042725,saque,fisico,1
TX3564,222.0,42.55410895527969,transferência,fisico,0
TX3565,100.0,66.18351665353953,compra,online,1
TX3566,54.0,57.55548744619472,transferência,online,1
TX3567,223.0,239.91612674585184,saque,online,0
TX3568,218.0,114.83753178945261,compra,fisico,0
TX3569,185.0,29.99378797308978,saque,fisico,1
TX3570,114.0,250.02283446195827,saque,online,1
TX3571,,1030.8831637440396,compra,online,1
TX3572,152.0,220.78983512761172,compra,online,0
TX3573,136.0,348.4586103853564,saque,online,1
TX3574,176.0,7.466448986650359,saque,online,0
TX3575,132.0,103.37692780609864,compra,online,0
TX3576,195.0,530.3466385931315,compra,online,0
TX3577,206.0,66.59498770292242,transferência,online,1
TX3578,126.0,506.3706173839282,transferência,fisico,0
TX3579,118.0,168.57902227980094,saque,fisico,0
TX3580,92.0,112.40307177002371,transferência,online,0
TX3581,236.0,48.81595339009815,compra,fisico,1
TX3582,,39.22120642045135,transferência,online,0
TX3583,198.0,150.77911948523246,saque,fisico,0
TX3584,89.0,192.14347315053385,compra,fisico,0
TX3585,239.0,388.9685359488238,saque,fisico,0
TX3586,232.0,117.14597041575196,saque,fisico,1
TX3587,158.0,6.019279520255523,transferência,online,1
TX3588,173.0,427.30705398981013,compra,fisico,0
TX3589,91.0,240.51361016853204,saque,fisico,0
TX3590,108.0,590.2983754747439,saque,online,1
TX3591,58.0,3.69653358080839,saque,fisico,0
TX3592,189.0,308.5383910401846,saque,online,0
TX3593,31.0,87.58169418050775,transferência,fisico,1
TX3594,152.0,83.07348430120913,saque,fisico,0
TX3595,185.0,93.35405434492218,compra,online,0
TX3596,42.0,4.37044232728291,transferência,online,0
TX3597,113.0,122.93691390346173,saque,online,0
TX3598,93.0,334.28363619802445,transferência,online,0
TX3599,74.0,124.33020650810704,compra,online,1
TX3600,177.0,1355.685458600876,transferência,fisico,1
TX3601,187.0,514.1498105933938,saque,online,0
TX3602,31.0,149.72482282803296,compra,fisico,0
TX3603,107.0,29.438050787886443,compra,online,1
TX3604,86.0,1.0450953913691476,saque,fisico,0
TX3605,154.0,59.95695559095229,compra,fisico,0
TX3606,,50.12907551056212,compra,fisico,0
TX3607,142.0,74.73308995373601,compra,fisico,0
TX3608,142.0,1063.016168838187,transferência,online,1
TX3609,185.0,393.09469758793654,transferência,fisico,0
TX3610,196.0,26.085993454203244,saque,online,1
TX3611,218.0,105.67944142521242,saque,fisico,1
TX3612,,82.62937600489107,compra,fisico,0
TX3613,162.0,684.8984500137296,transferência,fisico,0
