area,bedrooms,bathrooms,floors,year_built,location,garage,value
131.38966119644735,2.0,3.0,2.0,1972.0,Zona Norte,0.0,561951.8835807393
204.4374309852093,2.0,1.0,2.0,1969.0,Zona Norte,2.0,775571.096964941
244.22931529673045,1.0,1.0,2.0,1932.0,Zona Sul,3.0,795416.8058811941
227.16217641360944,4.0,2.0,1.0,1996.0,Zona Sul,1.0,848345.3972859483
125.5575289106863,5.0,2.0,2.0,1944.0,Zona Norte,0.0,677153.2501612939
94.01912833554944,3.0,3.0,1.0,1906.0,Zona Leste,2.0,479599.97711061395
157.0443123455602,2.0,1.0,1.0,2005.0,Zona Sul,0.0,543447.6437730079
61.578031721857414,5.0,1.0,1.0,1917.0,Zona Leste,3.0,475507.96362862014
166.15838570923907,5.0,1.0,1.0,1969.0,Zona Norte,1.0,811271.4342778343
142.61987068506656,5.0,2.0,1.0,1944.0,Centro,1.0,755889.9277533247
126.6981749065879,4.0,,1.0,1936.0,Zona Norte,2.0,557660.3502690603
,2.0,1.0,2.0,1920.0,Zona Norte,0.0,322010.1409173809
175.68000532848583,3.0,1.0,2.0,1989.0,Zona Oeste,3.0,717784.6762285614
123.36495801690444,2.0,1.0,1.0,1978.0,Zona Norte,3.0,460974.4679670179
91.5041582144856,1.0,1.0,2.0,1943.0,Zona Sul,1.0,305811.32472568954
50.0,3.0,3.0,1.0,2017.0,Centro,1.0,409578.9103012954
148.6242547474682,2.0,3.0,2.0,1929.0,Zona Leste,3.0,603221.5882273116
238.6125798334872,3.0,,1.0,1910.0,Zona Oeste,3.0,969143.322510016
233.0629607273935,1.0,2.0,1.0,1907.0,Zona Sul,0.0,663404.4133236196
127.14518717068641,3.0,1.0,2.0,1904.0,Centro,2.0,563057.8549353414
119.88939698191098,5.0,1.0,1.0,1907.0,Zona Leste,0.0,524179.356562521
173.43871280375117,4.0,1.0,2.0,1904.0,Centro,0.0,678027.2652268594
100.08072804058543,1.0,1.0,1.0,1909.0,Zona Sul,3.0,319351.5199044313
165.0895949909733,3.0,3.0,2.0,1914.0,Centro,0.0,627873.2947015776
188.3040139192345,1.0,2.0,2.0,2001.0,Zona Norte,0.0,653366.0835450055
211.3466611942154,5.0,2.0,2.0,1955.0,Centro,0.0,852499.3309015104
144.99229617600236,4.0,1.0,2.0,2013.0,Zona Norte,1.0,641977.8787638444
139.8163124911517,1.0,3.0,2.0,1954.0,Zona Sul,2.0,553803.1624346552
106.10087066217196,5.0,2.0,1.0,1902.0,Zona Oeste,2.0,627958.2202987222
108.65598229800699,5.0,2.0,1.0,1940.0,Zona Norte,1.0,534060.9186980885
138.67605540492366,5.0,1.0,2.0,1909.0,Centro,3.0,677815.0781920191
168.3682753408089,3.0,2.0,1.0,1906.0,Centro,3.0,657674.3110259589
195.67923131166248,2.0,1.0,1.0,1962.0,Centro,2.0,772642.0173763246
109.84105246598276,1.0,3.0,2.0,2014.0,Zona Sul,2.0,556302.5043834305
224.6344284479761,2.0,1.0,2.0,1962.0,Zona Leste,3.0,797404.4311974703
136.44381994787156,,2.0,1.0,1987.0,Centro,0.0,645843.7468764499
148.93163528257818,2.0,1.0,2.0,1925.0,Centro,2.0,454425.93321696925
112.63941604260883,5.0,1.0,2.0,1933.0,Zona Norte,0.0,531811.3172315737
50.0,5.0,1.0,2.0,1971.0,Zona Oeste,2.0,558084.4058466547
194.20226981805249,4.0,1.0,1.0,1938.0,Centro,1.0,735233.5611028513
186.84219485462165,4.0,1.0,2.0,1959.0,Zona Sul,2.0,704194.8872443135
135.93362214408933,2.0,1.0,1.0,1968.0,Zona Leste,1.0,437368.46710898983
,1.0,2.0,2.0,1999.0,Zona Leste,0.0,667230.7866285596
175.79696088520498,2.0,1.0,1.0,2006.0,Zona Leste,3.0,685064.7000080392
71.87270715567287,1.0,2.0,2.0,,Zona Sul,0.0,289771.33459145646
123.54736613268526,2.0,1.0,2.0,1961.0,Zona Leste,0.0,496240.37037896283
189.71323398109135,3.0,3.0,2.0,1909.0,Zona Leste,0.0,705649.0190847765
87.28552884153753,3.0,1.0,1.0,1996.0,Zona Norte,1.0,428225.58316149807
164.67789660833145,1.0,2.0,1.0,1999.0,Zona Leste,2.0,585104.6549456735
82.17090976882974,4.0,2.0,1.0,1953.0,Zona Norte,3.0,412151.13241623214
173.3214991216763,1.0,3.0,1.0,1930.0,Zona Norte,0.0,640182.6725326119
148.21792588512582,2.0,1.0,2.0,1937.0,Zona Norte,0.0,570739.3656539021
69.24340920472453,5.0,3.0,2.0,2013.0,Zona Sul,0.0,578774.5679106137
208.23696772285857,3.0,1.0,1.0,1924.0,Centro,1.0,746510.3396374029
113.27042116009754,5.0,1.0,1.0,2008.0,Zona Oeste,1.0,691145.9399408682
109.48737814928094,3.0,2.0,1.0,1976.0,Zona Leste,1.0,414176.1161883655
160.02845986154713,2.0,3.0,1.0,1964.0,Zona Oeste,2.0,688979.6758402684
207.43186747143577,3.0,3.0,1.0,1999.0,Centro,2.0,941837.6091401028
99.20890905108016,1.0,2.0,1.0,1999.0,Zona Norte,0.0,500163.067023873
153.08399249239858,5.0,2.0,2.0,1949.0,Zona Norte,3.0,828625.6276570617
171.44082501652866,5.0,3.0,1.0,1923.0,Zona Norte,1.0,871088.5692648422
184.6552803631572,2.0,2.0,1.0,1926.0,Zona Norte,2.0,658019.6364318002
158.82207776386127,5.0,1.0,1.0,1981.0,Zona Leste,2.0,767323.8491595051
131.6486080458339,2.0,3.0,2.0,1949.0,Centro,3.0,557583.0032369071
108.62048896756401,4.0,3.0,1.0,2010.0,Centro,1.0,609439.6111438953
154.30719415231874,1.0,2.0,2.0,1949.0,Centro,2.0,618149.7448623276
96.39304940071966,3.0,1.0,2.0,1914.0,Zona Oeste,3.0,468903.8340732559
50.0,3.0,3.0,1.0,1916.0,Zona Norte,3.0,376378.200748223
171.8279902078834,3.0,3.0,2.0,1928.0,Zona Sul,1.0,640735.3241262939
195.19674205430977,4.0,1.0,1.0,1904.0,Centro,1.0,758569.9004746018
50.0,1.0,2.0,2.0,1910.0,Zona Oeste,1.0,272517.320566311
99.51346476450313,5.0,2.0,1.0,1979.0,Zona Leste,0.0,608973.3443353912
180.95771305025988,5.0,2.0,1.0,1951.0,Zona Norte,2.0,784985.2852510158
252.87477348558494,1.0,2.0,2.0,1933.0,Zona Oeste,3.0,863864.1899853547
151.0396853837704,1.0,1.0,1.0,1980.0,Zona Sul,0.0,583270.1344079518
113.59985293854328,3.0,1.0,1.0,1932.0,Zona Sul,1.0,482486.41224565794
140.855177944758,5.0,3.0,2.0,2013.0,Zona Leste,2.0,888123.2518982858
218.74382095740924,1.0,3.0,2.0,1948.0,Centro,2.0,889253.5147094198
117.70179104377323,5.0,1.0,1.0,2020.0,Centro,0.0,643038.3782817639
110.04039966748732,1.0,3.0,2.0,1930.0,Zona Oeste,3.0,411156.0544570394
125.86282389089838,2.0,1.0,1.0,1917.0,Zona Oeste,0.0,398954.90799837746
102.33356958706437,3.0,2.0,2.0,2014.0,Centro,2.0,676763.0878196635
156.13351579973977,1.0,1.0,2.0,1988.0,Centro,3.0,642563.6397905024
231.23392292347802,4.0,1.0,2.0,1904.0,Zona Oeste,0.0,859278.283798043
166.15396365580145,1.0,3.0,1.0,1929.0,Zona Norte,0.0,620732.759969589
137.38232489368562,2.0,1.0,1.0,1944.0,Zona Sul,1.0,478044.8014873768
135.4094365542228,4.0,2.0,1.0,2019.0,Zona Sul,2.0,698417.9792058346
71.84045956516715,4.0,2.0,1.0,1986.0,Zona Leste,1.0,440695.0618779961
194.15548885735797,1.0,3.0,1.0,1937.0,Zona Sul,1.0,782561.9470286558
146.1081401493599,2.0,3.0,2.0,2008.0,Zona Oeste,3.0,710100.511506441
140.97600432046872,4.0,1.0,1.0,1981.0,Zona Norte,3.0,673108.2368083793
309.65537839224305,3.0,3.0,2.0,1995.0,Zona Oeste,2.0,1224283.450672364
164.93764541828432,3.0,2.0,2.0,1993.0,Centro,,757595.3614778218
112.41044749524079,5.0,3.0,2.0,1928.0,Centro,2.0,611747.474407009
128.68212018972284,5.0,3.0,1.0,1935.0,Zona Sul,3.0,759318.0441620076
207.42228545983772,2.0,2.0,2.0,1908.0,Zona Norte,1.0,640391.2162760397
155.66352052688822,4.0,1.0,1.0,1922.0,Zona Leste,2.0,658801.1946503752
78.08610108413167,3.0,1.0,1.0,1902.0,Zona Oeste,1.0,362140.32901386486
195.96144672876017,3.0,3.0,1.0,1985.0,Zona Leste,3.0,780861.5718768304
116.5927957230503,2.0,2.0,1.0,1955.0,Zona Leste,1.0,502136.00669295504
243.66488881087727,4.0,2.0,2.0,2019.0,Zona Leste,3.0,1051768.0912978635
204.00240328573244,2.0,2.0,1.0,1939.0,Zona Leste,0.0,628215.1175735566
127.63390521706245,1.0,1.0,2.0,2008.0,Zona Oeste,1.0,514342.89737241744
214.05081808675564,3.0,2.0,2.0,1955.0,Centro,2.0,902630.6826404972
153.39277552637017,2.0,2.0,1.0,1957.0,Zona Oeste,1.0,746673.5175636184
192.63868375611096,2.0,1.0,2.0,1930.0,Centro,1.0,652355.6526058456
174.23664086472374,1.0,2.0,2.0,1985.0,Centro,2.0,691558.0963000577
107.68216725045633,5.0,1.0,2.0,1910.0,Zona Oeste,2.0,608669.0059162935
117.8225083841269,3.0,3.0,1.0,1941.0,Zona Oeste,0.0,540467.2768873303
201.49804087905807,2.0,3.0,2.0,2006.0,Zona Oeste,3.0,901095.9884858244
133.26123339467296,3.0,3.0,1.0,1902.0,Centro,3.0,564451.8562388808
129.81757683790016,5.0,3.0,1.0,1956.0,Zona Oeste,2.0,705530.665526344
102.24387103253235,2.0,3.0,1.0,1913.0,Zona Norte,1.0,360973.5808464119
171.17995327967304,1.0,1.0,1.0,1945.0,Zona Sul,3.0,563852.7977267075
253.12624596215724,3.0,1.0,2.0,1918.0,Zona Sul,2.0,823977.7017936783
96.62335428728636,1.0,1.0,2.0,1959.0,Zona Norte,2.0,300136.92818128096
151.2109728336379,5.0,2.0,2.0,1930.0,Zona Sul,0.0,756782.7199205727
220.61102777077144,5.0,3.0,1.0,1935.0,Centro,1.0,886196.824059326
146.01793043771426,3.0,2.0,2.0,1931.0,Zona Oeste,0.0,644878.1392356814
172.6185898124867,5.0,2.0,1.0,1962.0,Zona Oeste,0.0,780933.8775723253
96.88032359265601,4.0,2.0,2.0,1925.0,Zona Oeste,1.0,501831.0443685275
171.41535486038242,3.0,3.0,1.0,1964.0,Zona Norte,2.0,710202.9483350094
140.64278674977257,4.0,2.0,1.0,1901.0,Zona Norte,1.0,595402.1417318432
199.28649978399315,5.0,3.0,1.0,1969.0,Centro,0.0,982928.3462368967
209.36930257823755,3.0,3.0,1.0,1944.0,Zona Norte,0.0,774927.7190793392
279.47818210093067,4.0,3.0,2.0,1977.0,Zona Oeste,1.0,1122093.528403561
178.9816586606788,5.0,2.0,1.0,1991.0,Centro,0.0,876336.5244071614
166.28981582910833,2.0,3.0,2.0,1996.0,Centro,2.0,676044.2520335438
159.7192150788668,2.0,3.0,2.0,1924.0,Zona Oeste,2.0,579673.0087244884
132.34168535946557,1.0,1.0,2.0,1939.0,Zona Leste,1.0,447611.3374811986
166.92419217308455,2.0,2.0,1.0,1917.0,Zona Oeste,1.0,651737.013829677
135.22992949304853,4.0,1.0,1.0,2009.0,Centro,2.0,669321.9428917427
158.4230488134807,2.0,1.0,1.0,1997.0,Zona Leste,3.0,632516.6948147486
,3.0,2.0,2.0,2019.0,Zona Oeste,3.0,938939.6166179683
99.67287173601795,3.0,1.0,1.0,1911.0,Zona Oeste,3.0,429518.6508930518
206.99392805645226,3.0,3.0,1.0,1990.0,Zona Leste,1.0,832615.1391893631
215.85575336699327,2.0,1.0,2.0,1923.0,Zona Leste,2.0,796097.8247986509
144.09657365044606,2.0,1.0,1.0,1996.0,Zona Sul,2.0,598514.5017029862
50.0,1.0,3.0,2.0,2016.0,Zona Leste,2.0,329424.52100671193
119.60890064527837,5.0,1.0,2.0,1978.0,Zona Norte,2.0,669015.9400775826
214.84972732805545,1.0,3.0,2.0,1942.0,Zona Leste,1.0,744266.7487974494
148.8565968850559,4.0,2.0,1.0,1931.0,Centro,2.0,595527.7618656671
100.03488838525446,3.0,1.0,1.0,2013.0,Zona Leste,2.0,630498.9782827853
124.76125393858914,2.0,2.0,2.0,1980.0,Zona Oeste,0.0,539880.3053671482
192.03100132522763,5.0,1.0,2.0,1998.0,Zona Norte,0.0,823216.5177717698
177.33667841006897,5.0,3.0,1.0,1946.0,Zona Leste,0.0,759706.1156581726
138.05339504151527,2.0,1.0,1.0,1944.0,Zona Norte,0.0,412869.61953515443
131.65877940926563,1.0,2.0,2.0,1934.0,Zona Sul,1.0,436203.45220259257
130.4120925478089,5.0,3.0,2.0,1976.0,Zona Norte,3.0,711939.8483325462
103.87949077507487,1.0,3.0,2.0,1908.0,Zona Oeste,0.0,367745.15460880444
230.7687844734721,2.0,2.0,1.0,1909.0,Zona Sul,0.0,842349.1028967695
133.883976539433,1.0,2.0,2.0,1964.0,Zona Leste,0.0,459559.5636310827
210.85792604127482,3.0,1.0,1.0,1958.0,Zona Norte,1.0,947812.1168580279
226.06580259612258,2.0,1.0,2.0,1997.0,Zona Sul,3.0,901954.9706492741
199.91554490739802,2.0,3.0,1.0,1956.0,Zona Leste,2.0,884521.9258568668
128.41898436409758,5.0,2.0,2.0,2009.0,Zona Leste,0.0,658497.1750560803
170.18650451683047,5.0,2.0,1.0,2000.0,Zona Norte,3.0,829534.2177165515
,5.0,1.0,1.0,1988.0,Zona Norte,2.0,710999.1135055408
104.8149069634936,3.0,1.0,1.0,1985.0,Zona Sul,0.0,474628.6511896683
166.21796408608014,3.0,3.0,1.0,1909.0,Zona Norte,1.0,695663.7093715684
91.04801044200988,4.0,2.0,1.0,1989.0,Zona Leste,1.0,459981.19332001125
209.38396942307818,2.0,2.0,1.0,1918.0,Zona Oeste,1.0,763638.7542855225
126.76913513508035,5.0,2.0,2.0,2003.0,Zona Sul,2.0,707277.2881524507
160.05798279364197,2.0,2.0,2.0,2008.0,Zona Oeste,1.0,773343.1846856237
164.1643935773071,1.0,1.0,2.0,2004.0,Zona Oeste,3.0,658144.4193885585
137.05475131479614,3.0,1.0,1.0,1949.0,Zona Leste,2.0,631845.821170362
179.33469007376374,4.0,1.0,1.0,2020.0,Zona Oeste,1.0,779203.883822333
126.25481716887379,1.0,3.0,2.0,1967.0,Centro,3.0,577223.8434428868
193.56486487286222,2.0,2.0,1.0,2003.0,Zona Sul,3.0,764154.1201128785
82.70101598766257,3.0,1.0,1.0,1904.0,Zona Leste,0.0,361561.2251050917
156.3189789773206,5.0,2.0,2.0,1928.0,Zona Norte,0.0,737896.9468428084
246.94644995291424,1.0,1.0,2.0,2001.0,Zona Leste,3.0,962476.0180554391
99.98343376972127,3.0,3.0,2.0,2015.0,Zona Norte,0.0,620952.1924975303
116.11275147375743,2.0,1.0,2.0,1904.0,Zona Leste,0.0,425110.7427334326
175.69539248294575,2.0,3.0,2.0,1959.0,Centro,2.0,734594.6976696377
158.9790890969799,1.0,2.0,2.0,1964.0,Zona Sul,1.0,588779.9157341516
167.53150496367795,1.0,1.0,2.0,1927.0,Zona Oeste,2.0,484149.19545874285
174.45935650738318,1.0,1.0,1.0,1982.0,Zona Leste,2.0,557866.5919839396
181.7360734280885,4.0,1.0,1.0,1999.0,Zona Sul,0.0,728029.6546732807
205.48499209781116,5.0,2.0,1.0,1900.0,Zona Sul,1.0,923383.9904244421
170.49093284642564,3.0,3.0,1.0,1928.0,Zona Sul,2.0,681847.6405094758
137.93711726907287,2.0,3.0,2.0,1950.0,Zona Sul,2.0,580354.0557618787
183.62868506013655,2.0,1.0,1.0,1935.0,Zona Sul,2.0,675387.6130528608
244.99409674476078,5.0,2.0,1.0,1931.0,Zona Oeste,2.0,959095.1086056617
143.36831268087133,1.0,3.0,1.0,1963.0,Zona Oeste,1.0,617720.1620847897
101.27353476646792,1.0,3.0,1.0,1913.0,Zona Leste,0.0,227932.3120551838
,2.0,3.0,2.0,1931.0,Zona Norte,3.0,862801.7230777828
143.98094180232007,5.0,3.0,1.0,2009.0,Zona Leste,0.0,872748.018227387
50.0,2.0,3.0,2.0,1908.0,Zona Sul,3.0,329133.173846836
192.37108385752109,1.0,1.0,2.0,1982.0,Zona Norte,2.0,653349.691678075
123.23359070230387,3.0,1.0,1.0,1910.0,Zona Leste,3.0,551188.4979593045
145.47333588479196,1.0,1.0,2.0,1947.0,Zona Norte,1.0,460186.60818820854
166.59901652845073,,3.0,1.0,1950.0,Zona Oeste,1.0,809372.7979485653
159.52498398895332,4.0,3.0,2.0,1903.0,Zona Sul,2.0,748944.588866714
185.47259085695197,5.0,3.0,2.0,1940.0,Zona Norte,1.0,824597.8649261442
128.22568147150784,4.0,1.0,2.0,1924.0,Centro,2.0,629132.8161518557
175.65528990880415,1.0,3.0,1.0,1916.0,Zona Sul,3.0,575304.2282577516
137.02266612080413,5.0,1.0,1.0,1946.0,Zona Oeste,0.0,596540.742014149
186.94052404437514,1.0,3.0,1.0,1907.0,Zona Oeste,0.0,645477.8383705632
180.76837420065266,5.0,1.0,1.0,1957.0,Zona Leste,3.0,788197.1102506749
103.22806489777022,5.0,2.0,2.0,2008.0,Centro,0.0,652868.577934311
204.29910580875162,1.0,3.0,1.0,1900.0,Zona Norte,2.0,710817.0601424924
123.2018277442976,1.0,3.0,2.0,1901.0,Zona Leste,3.0,440955.30186540633
190.40288991405725,5.0,1.0,2.0,1909.0,Zona Oeste,2.0,781969.0559810391
168.36436567006703,5.0,3.0,2.0,1990.0,Zona Norte,0.0,939973.1849186538
241.9091838397561,1.0,1.0,2.0,2016.0,Zona Oeste,2.0,904797.0807375987
138.8267008814074,1.0,1.0,2.0,1926.0,Zona Oeste,1.0,455959.5331958019
132.53416019409013,2.0,,2.0,1912.0,Centro,0.0,484331.2574552149
149.02901970561336,2.0,2.0,2.0,1962.0,Zona Sul,1.0,543427.1133678384
134.84101085828624,2.0,3.0,2.0,1910.0,Zona Norte,1.0,562412.1724941933
189.9970950971025,4.0,3.0,2.0,1913.0,Centro,3.0,842594.9377914452
69.1844695781706,5.0,1.0,2.0,1995.0,Zona Oeste,3.0,592397.055811527
97.3158790426823,3.0,1.0,2.0,1979.0,Zona Oeste,2.0,395076.5493752088
96.60985392104035,4.0,1.0,1.0,1992.0,Centro,2.0,530797.7642532645
197.51537959867878,5.0,1.0,2.0,2001.0,Zona Norte,0.0,888174.9566639377
235.53066862909628,3.0,3.0,1.0,1997.0,Zona Oeste,2.0,989520.3059907595
144.77753907312643,2.0,2.0,1.0,1925.0,Zona Norte,2.0,559961.033127952
141.55891384049946,3.0,3.0,2.0,1968.0,Centro,3.0,722989.7428990266
153.50260815565906,1.0,3.0,2.0,1982.0,Zona Oeste,3.0,636728.7355033954
208.09391513040953,1.0,3.0,2.0,1938.0,Zona Leste,1.0,673902.0823567712
103.6323432904713,5.0,2.0,2.0,1991.0,Zona Leste,2.0,587937.3292835309
161.91844913673927,4.0,3.0,1.0,1927.0,Zona Oeste,3.0,743663.9383554744
198.75988148912148,2.0,2.0,1.0,1916.0,Zona Sul,0.0,821197.8735293776
175.05470849699225,5.0,1.0,2.0,1936.0,Zona Oeste,2.0,819311.1440340917
159.47908082993717,2.0,3.0,1.0,2007.0,Zona Oeste,0.0,801420.6414551904
200.05230462835706,1.0,1.0,2.0,1982.0,Zona Oeste,1.0,730901.6296603631
50.0,4.0,1.0,2.0,1926.0,Centro,1.0,287326.8134224945
183.89376597654538,4.0,1.0,2.0,2013.0,Zona Oeste,3.0,852274.6922342855
117.2962158436288,1.0,3.0,1.0,1975.0,Zona Oeste,3.0,637610.790650266
58.46835515717716,3.0,1.0,1.0,1966.0,Centro,1.0,374158.296425838
175.56012997624904,4.0,3.0,1.0,1967.0,Zona Oeste,0.0,819945.6027856001
218.68292725814788,3.0,1.0,2.0,1946.0,Zona Leste,1.0,781431.497628282
143.1275742686154,2.0,3.0,1.0,2010.0,Zona Leste,1.0,643667.5833681549
197.64372736014695,4.0,3.0,2.0,1974.0,Zona Oeste,3.0,867426.0160508689
230.61391289943228,1.0,3.0,2.0,1933.0,Centro,2.0,792086.4247757604
215.74572267920237,3.0,1.0,1.0,1917.0,Zona Oeste,3.0,796190.7140868277
231.99822646856964,2.0,3.0,2.0,1934.0,Zona Oeste,3.0,853177.2682949803
187.1063745535946,2.0,1.0,2.0,1917.0,Zona Norte,0.0,675163.5783785239
153.77168194507965,4.0,2.0,2.0,2009.0,Zona Sul,1.0,735418.9640045324
69.90170940514157,4.0,1.0,2.0,1969.0,Centro,2.0,473764.97381442453
137.69687559350257,5.0,1.0,1.0,1933.0,Zona Sul,2.0,704485.0045799798
107.83767023419041,5.0,3.0,2.0,1932.0,Zona Norte,3.0,763373.4268950728
258.54713587489067,4.0,1.0,2.0,1971.0,Zona Sul,3.0,1058934.4578792818
141.20570937838318,5.0,2.0,2.0,2005.0,Zona Oeste,1.0,721292.221030691
156.1602403392243,1.0,3.0,1.0,1983.0,Zona Leste,0.0,589713.53310553
177.57426880202337,1.0,1.0,2.0,2013.0,Centro,1.0,757730.4255696367
152.1801223186227,5.0,1.0,2.0,1983.0,Centro,2.0,816044.1209872453
234.75255202153767,4.0,3.0,1.0,1942.0,Zona Oeste,0.0,944892.4080055864
118.8675319132774,1.0,3.0,2.0,1981.0,Zona Sul,3.0,570309.0409274318
159.73037276186213,2.0,1.0,1.0,1926.0,Centro,3.0,593171.3758378127
112.87647071509758,4.0,1.0,2.0,1947.0,Zona Norte,2.0,500833.63636780536
83.9988744389647,3.0,3.0,1.0,1968.0,Zona Norte,1.0,484266.82036897476
119.41154545473573,3.0,3.0,2.0,1970.0,Zona Sul,0.0,552434.7444560372
148.1481601475794,4.0,2.0,1.0,1921.0,Zona Norte,1.0,612159.741736393
128.53488877413702,5.0,2.0,1.0,,Zona Leste,1.0,628429.0909525044
115.3789510063072,1.0,2.0,2.0,1942.0,Zona Oeste,1.0,328172.18932027125
79.68412681640831,1.0,3.0,2.0,1976.0,Centro,3.0,410669.2352884471
145.84472136856527,4.0,3.0,1.0,2015.0,Zona Oeste,2.0,687559.5769377387
74.76398129844989,2.0,3.0,2.0,1995.0,Zona Sul,0.0,470150.7432077745
188.00279818448013,5.0,1.0,2.0,1987.0,Zona Oeste,0.0,747423.2380534915
154.12198764672516,2.0,3.0,1.0,1915.0,Centro,2.0,509626.6388346148
77.12242502675348,4.0,1.0,1.0,1913.0,Centro,0.0,279285.4799850201
134.53954614750683,4.0,3.0,2.0,1938.0,Zona Sul,0.0,666224.6170440998
112.39217972047084,2.0,3.0,2.0,1970.0,Centro,1.0,530876.5329446688
165.95872552095904,3.0,1.0,2.0,2007.0,Zona Norte,1.0,804209.1715313061
217.0225223011572,4.0,3.0,2.0,1911.0,Zona Oeste,2.0,922673.6268579732
56.241376517712766,5.0,3.0,1.0,1983.0,Zona Leste,0.0,402706.06193095597
155.75130395737085,2.0,3.0,1.0,1996.0,Zona Leste,2.0,640176.090960907
141.99336022166798,3.0,2.0,1.0,1954.0,Zona Leste,2.0,628622.8691817628
183.56700382252328,2.0,3.0,1.0,1905.0,Zona Sul,2.0,691275.3652594949
160.65983141188445,3.0,1.0,2.0,1939.0,Zona Leste,2.0,560489.8875246336
112.40153341305904,3.0,1.0,1.0,1990.0,Zona Oeste,1.0,566302.5134233442
134.0473032166691,5.0,1.0,1.0,1912.0,Centro,3.0,594827.5855042677
110.19870715982555,4.0,3.0,2.0,1968.0,Zona Norte,2.0,595293.0938347161
203.80035692992993,3.0,1.0,2.0,1923.0,Zona Leste,0.0,787074.4223676622
151.06558243359711,4.0,2.0,1.0,1973.0,Zona Leste,3.0,730730.9938381782
245.05953428765037,5.0,1.0,2.0,1958.0,Zona Leste,1.0,1024168.6877335078
146.96695930926896,4.0,3.0,1.0,1945.0,Zona Norte,3.0,746327.0992757445
114.57966165447687,1.0,2.0,2.0,2019.0,Zona Oeste,3.0,458875.2106791894
74.31428036935864,3.0,1.0,2.0,1995.0,Zona Leste,1.0,444423.58136935066
59.84301618720275,5.0,2.0,1.0,1972.0,Centro,2.0,586770.6537489193
70.79320284972552,2.0,1.0,2.0,2012.0,Zona Sul,3.0,407927.41535502154
163.35633255057417,5.0,3.0,1.0,1998.0,Zona Norte,1.0,860836.6701222074
175.4362511614967,3.0,2.0,1.0,1943.0,Zona Oeste,1.0,820373.4137703718
70.94046489839333,5.0,1.0,1.0,1975.0,Centro,3.0,589028.9055345776
194.75191570380576,2.0,1.0,2.0,1910.0,Zona Norte,1.0,636306.0902445078
125.84694741582803,1.0,2.0,1.0,2017.0,Zona Norte,3.0,573088.0654775253
157.33965059927746,3.0,2.0,1.0,1960.0,Zona Sul,3.0,723706.2487109345
230.6110314127712,3.0,2.0,1.0,1935.0,Zona Sul,1.0,958716.8097286951
194.8419657932766,5.0,2.0,1.0,1971.0,Zona Oeste,1.0,833883.302275275
136.57346760470838,4.0,1.0,1.0,1909.0,Zona Leste,1.0,716135.511860191
105.44038872923562,,1.0,1.0,1977.0,Zona Sul,3.0,581784.6107360824
50.0,2.0,1.0,2.0,1993.0,Zona Oeste,0.0,276357.9056940635
114.04233403787899,1.0,3.0,1.0,1900.0,Zona Norte,1.0,427208.2940373967
139.4434880586153,1.0,2.0,2.0,1962.0,Zona Leste,1.0,506184.21006879356
100.6410236424408,5.0,1.0,2.0,1911.0,Centro,2.0,525182.3264169913
143.43715164538477,5.0,2.0,1.0,1904.0,Zona Norte,1.0,629861.732315974
153.8425941479384,4.0,2.0,2.0,1977.0,Zona Oeste,3.0,735255.0672917643
138.75720090959607,1.0,1.0,2.0,1935.0,Centro,1.0,380910.425859391
117.49987095882702,1.0,2.0,1.0,1916.0,Zona Norte,2.0,325872.5310402524
158.43273359833637,1.0,2.0,2.0,1957.0,Zona Sul,0.0,521137.23895235546
172.09703247847045,2.0,2.0,1.0,1921.0,Zona Oeste,0.0,609716.4931187695
95.48004612785769,2.0,2.0,2.0,1930.0,Centro,1.0,374220.11762776156
220.5466189873135,5.0,2.0,1.0,1925.0,Zona Sul,0.0,1001443.7010022016
145.0705933857869,4.0,1.0,2.0,1912.0,Centro,3.0,673121.3168210337
150.94248114724238,3.0,1.0,1.0,1962.0,Zona Leste,0.0,560297.9091913558
185.41072116282785,4.0,2.0,1.0,1966.0,Zona Leste,3.0,916547.8946832295
161.66080656317507,2.0,2.0,2.0,2006.0,Zona Oeste,0.0,659190.4085217555
197.65683169566225,2.0,2.0,1.0,1962.0,Centro,0.0,702776.4724481622
164.35620826009122,5.0,3.0,1.0,1910.0,Zona Leste,3.0,819183.3516062258
119.3781312679781,3.0,2.0,2.0,1968.0,Zona Norte,3.0,596441.7505710406
168.07517626030508,1.0,3.0,1.0,1963.0,Zona Norte,1.0,626128.8406782924
92.8136896339669,3.0,3.0,1.0,2001.0,Zona Leste,3.0,597052.7458860956
155.42798528882616,3.0,3.0,2.0,1967.0,Zona Leste,1.0,650229.5795692193
148.33850046777695,3.0,1.0,2.0,1931.0,Zona Oeste,2.0,599672.340881164
139.594157136373,5.0,3.0,2.0,1973.0,Zona Oeste,3.0,748829.7251722954
143.57312442805346,2.0,2.0,2.0,1909.0,Zona Norte,1.0,551188.414713151
55.90754772511805,1.0,2.0,2.0,2007.0,Zona Sul,1.0,248170.373362386
122.56375461295193,3.0,1.0,2.0,1953.0,Centro,0.0,598430.5785928319
154.64224505705573,1.0,1.0,1.0,1954.0,Zona Sul,3.0,512335.404065341
157.99281959987002,3.0,2.0,2.0,1981.0,Zona Oeste,0.0,667299.5984586694
98.61624295370208,2.0,1.0,2.0,1961.0,Zona Sul,1.0,415107.8316322467
213.28539204323505,1.0,1.0,2.0,2010.0,Zona Oeste,3.0,745561.4592678114
